Wall time,Step,Value
1756220872.6947455,77600,0.5709843635559082
1756221001.342504,77700,0.6927791833877563
1756221187.364337,77800,0.6051459908485413
1756221318.5351622,77900,0.6160279512405396
1756221450.807626,78000,0.589726448059082
1756221589.9508002,78100,0.6306903958320618
1756221752.9408066,78200,0.6654977202415466
1756221891.8931673,78300,0.5892512798309326
1756222059.3291452,78400,0.593803882598877
1756222199.6837854,78500,0.6091523766517639
1756222318.5625556,78600,0.6184684038162231
1756222488.207654,78700,0.6160664558410645
1756222664.5585673,78800,0.6363418102264404
1756222821.8738787,78900,0.6225107312202454
1756223008.5263867,79000,0.6523794531822205
1756223171.4299362,79100,0.6229801774024963
1756223315.0636108,79200,0.6455102562904358
1756223476.6685393,79300,0.6735948920249939
1756223632.707313,79400,0.5721999406814575
1756223770.2529523,79500,0.5837160348892212
1756223921.4579198,79600,0.5759663581848145
1756224060.6442556,79700,0.5901870131492615
1756224199.2855642,79800,0.6142302751541138
1756224363.646232,79900,0.5956660509109497
